order_id,user_id,age,city,order_time,day_type,cuisine,meal_type,restaurant_type,order_value,discount_applied,delivery_fee,time_taken_to_order,rating_given,is_repeat_order,mood,hunger_level,company,rainy_weather
49347,4696,18,Pune,Afternoon,Weekday,Desserts,Lunch,Mid-range,999,No,68,5,3,Yes,Happy,Medium,Friends,No
49348,1545,36,Hyderabad,Night,Weekday,Desserts,Dinner,Premium,693,Yes,77,14,2,Yes,Happy,Medium,Partner,No
49349,1884,35,Hyderabad,Evening,Weekend,Desserts,Dinner,Mid-range,934,No,48,13,3,Yes,Happy,High,Alone,No
49350,3319,42,Hyderabad,Afternoon,Weekday,Biryani,Lunch,Premium,733,Yes,99,8,2,No,Lazy,High,Family,Yes
49351,4785,22,Mumbai,Evening,Weekday,Desserts,Snacks,Mid-range,603,No,49,5,3,Yes,Celebrating,High,Alone,No
49352,2619,34,Pune,Afternoon,Weekend,North Indian,Breakfast,Budget,323,No,39,7,2,Yes,Happy,High,Friends,No
49353,2718,22,Delhi,Evening,Weekday,North Indian,Breakfast,Budget,514,Yes,60,11,1,No,Stressed,High,Friends,Yes
49354,3115,19,Delhi,Morning,Weekday,Biryani,Dinner,Premium,908,Yes,64,11,3,Yes,Lazy,Medium,Family,No
49355,1313,32,Delhi,Night,Weekday,South Indian,Dinner,Mid-range,795,No,56,11,1,No,Happy,Medium,Alone,No
49356,3827,26,Chandigarh,Night,Weekday,Chinese,Lunch,Premium,686,No,83,14,1,No,Stressed,Low,Alone,Yes
49357,4030,43,Bangalore,Night,Weekday,Desserts,Snacks,Premium,868,No,92,7,4,Yes,Happy,Medium,Alone,No
49358,3691,20,Pune,Afternoon,Weekday,Desserts,Dinner,Mid-range,707,Yes,61,9,3,No,Happy,High,Alone,No
49359,3397,25,Hyderabad,Night,Weekday,Chinese,Snacks,Budget,519,No,20,10,3,Yes,Celebrating,Medium,Friends,No
49360,2189,38,Delhi,Afternoon,Weekday,North Indian,Dinner,Budget,530,No,26,5,5,Yes,Celebrating,Medium,Friends,No
49361,3863,43,Mumbai,Night,Weekday,Desserts,Dinner,Budget,149,Yes,20,1,4,Yes,Happy,Medium,Partner,No
49362,3528,32,Chandigarh,Afternoon,Weekday,Biryani,Dinner,Budget,729,No,28,4,4,Yes,Happy,High,Family,No
49363,1154,43,Bangalore,Morning,Weekend,South Indian,Dinner,Budget,452,Yes,47,4,4,No,Happy,High,Alone,No
49364,3854,26,Delhi,Night,Weekend,Fast Food,Dinner,Premium,871,Yes,68,9,4,Yes,Happy,Medium,Partner,No
49365,1315,24,Hyderabad,Morning,Weekend,Fast Food,Dinner,Premium,999,No,37,6,3,Yes,Celebrating,High,Partner,No
49366,1196,43,Pune,Evening,Weekday,Desserts,Dinner,Budget,525,Yes,26,7,4,Yes,Lazy,High,Family,No
49367,4243,25,Mumbai,Afternoon,Weekend,Biryani,Dinner,Budget,100,No,38,9,1,No,Lazy,Low,Friends,No
49368,1486,36,Hyderabad,Night,Weekend,Biryani,Lunch,Budget,426,No,60,7,3,No,Celebrating,High,Partner,Yes
49369,4054,41,Chandigarh,Evening,Weekend,Chinese,Dinner,Mid-range,543,No,75,14,1,No,Lazy,Medium,Alone,Yes
49370,2074,40,Pune,Night,Weekday,South Indian,Dinner,Premium,643,Yes,80,14,3,Yes,Stressed,Medium,Partner,No
49371,1621,30,Pune,Morning,Weekday,Chinese,Lunch,Budget,654,No,20,1,4,Yes,Celebrating,High,Family,No
49372,4710,30,Chandigarh,Night,Weekend,Chinese,Dinner,Budget,442,Yes,35,7,4,Yes,Lazy,Medium,Family,No
49373,4642,27,Pune,Evening,Weekend,Biryani,Lunch,Mid-range,480,Yes,72,13,3,No,Happy,Medium,Alone,Yes
49374,3936,38,Mumbai,Afternoon,Weekday,North Indian,Lunch,Mid-range,389,No,73,5,1,Yes,Lazy,Medium,Alone,No
49375,1762,27,Mumbai,Afternoon,Weekday,Chinese,Lunch,Premium,999,Yes,49,11,2,No,Stressed,High,Friends,No
49376,4876,27,Pune,Night,Weekday,South Indian,Breakfast,Mid-range,468,No,31,5,3,No,Happy,Low,Friends,No
49377,4915,21,Delhi,Morning,Weekday,Biryani,Lunch,Mid-range,659,No,49,5,4,No,Happy,Medium,Friends,No
49378,1701,38,Pune,Night,Weekend,North Indian,Breakfast,Premium,889,Yes,90,8,3,Yes,Celebrating,Medium,Partner,No
49379,2505,22,Delhi,Night,Weekday,Chinese,Lunch,Premium,306,Yes,83,14,1,No,Stressed,High,Alone,Yes
49380,4288,35,Pune,Afternoon,Weekend,South Indian,Dinner,Budget,344,No,25,4,3,No,Stressed,Medium,Family,No
49381,2840,36,Hyderabad,Night,Weekday,Chinese,Snacks,Budget,273,Yes,21,7,4,Yes,Stressed,Medium,Partner,No
49382,1135,19,Bangalore,Afternoon,Weekday,Desserts,Dinner,Mid-range,474,No,71,13,3,Yes,Happy,Low,Alone,No
49383,2375,32,Mumbai,Morning,Weekend,Biryani,Breakfast,Budget,604,No,20,4,4,No,Happy,Low,Friends,No
49384,2991,40,Pune,Evening,Weekday,Chinese,Lunch,Premium,853,No,62,8,3,No,Happy,Medium,Partner,No
49385,2055,32,Mumbai,Evening,Weekend,Desserts,Lunch,Budget,467,No,48,3,4,No,Lazy,Medium,Friends,No
49386,4611,25,Chandigarh,Afternoon,Weekday,North Indian,Snacks,Budget,330,No,25,3,4,Yes,Celebrating,Medium,Partner,No
49387,1685,19,Bangalore,Evening,Weekday,South Indian,Lunch,Mid-range,872,No,68,2,5,No,Celebrating,Medium,Friends,No
49388,1002,35,Delhi,Afternoon,Weekday,Desserts,Dinner,Budget,322,Yes,36,3,5,Yes,Happy,Medium,Friends,No
49389,1950,29,Chandigarh,Morning,Weekday,Biryani,Dinner,Mid-range,500,Yes,66,6,5,Yes,Happy,Medium,Friends,No
49390,3589,44,Bangalore,Evening,Weekend,Chinese,Snacks,Mid-range,931,Yes,62,11,3,No,Happy,High,Friends,Yes
49391,4718,38,Chandigarh,Evening,Weekday,North Indian,Dinner,Mid-range,135,No,44,8,3,No,Happy,Medium,Alone,No
49392,4435,20,Mumbai,Afternoon,Weekend,Desserts,Dinner,Budget,384,Yes,53,14,2,No,Happy,Low,Alone,Yes
49393,3302,27,Hyderabad,Evening,Weekend,Biryani,Snacks,Mid-range,521,No,24,4,4,No,Lazy,Medium,Friends,No
49394,4610,33,Bangalore,Morning,Weekday,South Indian,Breakfast,Premium,999,Yes,63,9,5,Yes,Celebrating,High,Alone,No
49395,3300,27,Chandigarh,Evening,Weekday,Desserts,Breakfast,Premium,863,No,99,9,2,No,Happy,Medium,Partner,Yes
49396,1091,26,Delhi,Afternoon,Weekend,Chinese,Breakfast,Mid-range,491,No,58,5,3,Yes,Happy,High,Partner,No
49397,2288,37,Bangalore,Evening,Weekday,North Indian,Snacks,Premium,598,No,76,13,1,No,Lazy,Medium,Friends,Yes
49398,2761,40,Bangalore,Night,Weekday,Chinese,Breakfast,Mid-range,902,No,56,10,3,No,Celebrating,Low,Alone,No
49399,2408,20,Chandigarh,Evening,Weekday,North Indian,Lunch,Mid-range,558,Yes,44,11,2,No,Lazy,Low,Partner,Yes
49400,4394,27,Hyderabad,Morning,Weekday,Fast Food,Lunch,Budget,100,No,39,5,2,No,Lazy,High,Partner,Yes
49401,1737,36,Pune,Night,Weekend,South Indian,Dinner,Mid-range,649,No,23,14,3,Yes,Lazy,Medium,Partner,No
49402,3114,34,Delhi,Afternoon,Weekday,Fast Food,Dinner,Budget,119,No,20,8,1,No,Lazy,Medium,Alone,No
49403,1371,44,Delhi,Afternoon,Weekend,Biryani,Dinner,Premium,999,No,45,4,5,Yes,Happy,Low,Partner,No
49404,2282,23,Chandigarh,Evening,Weekday,South Indian,Snacks,Budget,225,Yes,23,8,4,Yes,Lazy,High,Friends,No
49405,1158,18,Hyderabad,Afternoon,Weekend,Biryani,Lunch,Budget,100,No,43,2,3,No,Stressed,Medium,Friends,No
49406,3017,25,Mumbai,Night,Weekend,Biryani,Dinner,Premium,652,Yes,88,6,3,No,Stressed,Low,Friends,No
49407,3776,29,Mumbai,Evening,Weekday,Chinese,Lunch,Budget,100,No,20,9,1,No,Stressed,Medium,Alone,No
49408,2874,33,Pune,Afternoon,Weekday,Biryani,Dinner,Budget,265,Yes,45,8,3,Yes,Stressed,Medium,Friends,No
49409,4782,19,Pune,Afternoon,Weekend,Chinese,Lunch,Premium,911,No,47,4,4,Yes,Celebrating,High,Partner,No
49410,1691,40,Chandigarh,Night,Weekend,Biryani,Lunch,Mid-range,399,Yes,45,7,4,Yes,Stressed,High,Family,No
49411,3367,39,Hyderabad,Night,Weekend,North Indian,Lunch,Mid-range,710,No,66,11,1,No,Stressed,High,Family,Yes
49412,1244,40,Mumbai,Night,Weekend,South Indian,Dinner,Premium,733,No,62,3,4,Yes,Celebrating,Medium,Alone,No
49413,4556,32,Delhi,Afternoon,Weekday,Desserts,Dinner,Mid-range,439,No,40,5,4,Yes,Celebrating,High,Partner,No
49414,4240,34,Hyderabad,Night,Weekend,Chinese,Dinner,Budget,510,No,44,3,2,No,Stressed,Low,Partner,No
49415,3666,33,Mumbai,Afternoon,Weekday,North Indian,Dinner,Mid-range,835,Yes,79,14,1,No,Stressed,Medium,Partner,Yes
49416,1080,20,Hyderabad,Morning,Weekday,North Indian,Lunch,Budget,339,No,46,7,3,Yes,Lazy,Medium,Family,Yes
49417,4042,37,Chandigarh,Evening,Weekday,Chinese,Snacks,Premium,739,No,55,4,3,Yes,Happy,Medium,Friends,No
49418,3463,37,Mumbai,Evening,Weekend,Biryani,Dinner,Mid-range,520,No,66,14,2,No,Happy,Medium,Partner,No
49419,3816,42,Bangalore,Morning,Weekend,North Indian,Dinner,Mid-range,882,Yes,66,6,4,Yes,Happy,Medium,Friends,No
49420,2353,44,Chandigarh,Evening,Weekend,Chinese,Lunch,Budget,309,No,33,8,4,Yes,Celebrating,Medium,Alone,Yes
49421,4588,30,Bangalore,Night,Weekday,Biryani,Dinner,Budget,432,Yes,50,5,3,Yes,Lazy,High,Family,No
49422,4160,26,Hyderabad,Afternoon,Weekend,Fast Food,Lunch,Premium,713,Yes,37,10,3,Yes,Happy,Medium,Partner,No
49423,1230,22,Chandigarh,Evening,Weekend,South Indian,Lunch,Budget,565,Yes,24,13,3,No,Stressed,Medium,Alone,No
49424,2005,18,Delhi,Evening,Weekend,Desserts,Lunch,Premium,472,No,74,13,2,Yes,Stressed,High,Friends,No
49425,2905,32,Chandigarh,Night,Weekday,South Indian,Dinner,Mid-range,711,No,55,8,2,No,Stressed,High,Partner,No
49426,1178,26,Chandigarh,Night,Weekday,South Indian,Lunch,Mid-range,287,No,22,14,2,No,Happy,Low,Alone,No
49427,3227,23,Chandigarh,Night,Weekend,North Indian,Lunch,Mid-range,687,Yes,50,12,3,Yes,Lazy,Medium,Partner,Yes
49428,4426,23,Chandigarh,Evening,Weekend,Biryani,Dinner,Premium,951,Yes,93,14,2,No,Happy,Medium,Family,Yes
49429,1681,20,Pune,Evening,Weekend,Desserts,Lunch,Budget,228,No,39,1,4,No,Celebrating,High,Friends,No
49430,2989,34,Bangalore,Evening,Weekday,North Indian,Snacks,Budget,167,Yes,49,1,4,Yes,Lazy,Low,Friends,No
49431,1243,19,Chandigarh,Afternoon,Weekday,Fast Food,Dinner,Mid-range,733,No,50,8,4,No,Celebrating,Medium,Partner,No
49432,3957,36,Chandigarh,Evening,Weekday,Chinese,Dinner,Budget,374,No,20,11,2,Yes,Lazy,Medium,Family,No
49433,2052,36,Hyderabad,Night,Weekday,South Indian,Lunch,Mid-range,528,No,52,3,3,Yes,Stressed,High,Partner,Yes
49434,4146,19,Pune,Evening,Weekend,Chinese,Snacks,Premium,855,Yes,71,12,3,Yes,Lazy,High,Partner,No
49435,4270,41,Mumbai,Night,Weekday,Desserts,Dinner,Premium,559,No,54,12,2,No,Lazy,Medium,Friends,No
49436,1360,41,Hyderabad,Morning,Weekend,Biryani,Dinner,Premium,754,No,87,11,1,Yes,Stressed,Low,Friends,Yes
49437,2270,42,Hyderabad,Evening,Weekend,Desserts,Dinner,Budget,198,No,49,12,2,No,Stressed,High,Partner,Yes
49438,2893,39,Pune,Afternoon,Weekend,Desserts,Dinner,Premium,917,No,84,10,1,Yes,Happy,Medium,Alone,Yes
49439,1376,18,Pune,Afternoon,Weekday,Chinese,Dinner,Mid-range,369,Yes,74,4,5,Yes,Lazy,Medium,Friends,Yes
49440,2841,23,Pune,Night,Weekend,North Indian,Snacks,Mid-range,814,Yes,55,7,4,No,Stressed,Medium,Alone,No
49441,1888,24,Hyderabad,Night,Weekday,South Indian,Dinner,Mid-range,542,No,49,9,3,No,Happy,High,Alone,No
49442,4727,37,Hyderabad,Morning,Weekday,Biryani,Lunch,Mid-range,676,Yes,82,13,3,No,Happy,Low,Family,Yes
49443,3255,25,Chandigarh,Night,Weekday,Desserts,Snacks,Mid-range,619,No,36,6,3,Yes,Lazy,Medium,Friends,No
49444,3563,41,Pune,Night,Weekday,Chinese,Dinner,Budget,498,Yes,20,1,4,Yes,Stressed,High,Family,No
49445,4356,30,Pune,Night,Weekend,Fast Food,Dinner,Budget,260,No,23,8,1,Yes,Stressed,Medium,Friends,No
49446,4319,28,Hyderabad,Afternoon,Weekend,North Indian,Dinner,Budget,583,No,50,9,2,No,Happy,High,Alone,Yes
49447,4954,19,Hyderabad,Evening,Weekday,Fast Food,Lunch,Premium,980,No,72,10,3,Yes,Happy,Low,Alone,No
49448,1598,34,Pune,Afternoon,Weekday,South Indian,Lunch,Mid-range,529,No,46,1,4,Yes,Happy,Low,Alone,No
49449,3938,22,Chandigarh,Afternoon,Weekend,Chinese,Snacks,Premium,577,No,91,8,3,Yes,Happy,Low,Friends,Yes
49450,2332,42,Delhi,Morning,Weekday,Biryani,Dinner,Budget,100,No,31,7,3,No,Stressed,High,Friends,No
49451,2904,25,Delhi,Night,Weekday,Chinese,Snacks,Budget,230,No,37,1,5,No,Happy,Low,Alone,No
49452,3043,39,Mumbai,Evening,Weekday,South Indian,Lunch,Mid-range,698,No,52,14,3,No,Lazy,Medium,Alone,No
49453,1680,23,Chandigarh,Morning,Weekday,Biryani,Snacks,Premium,788,No,63,8,2,No,Happy,High,Friends,No
49454,4472,28,Hyderabad,Night,Weekday,Biryani,Dinner,Mid-range,799,Yes,20,6,4,Yes,Lazy,High,Partner,No
49455,4952,27,Pune,Morning,Weekday,Chinese,Snacks,Mid-range,627,No,80,7,3,No,Happy,Medium,Alone,No
49456,4602,30,Pune,Night,Weekday,Fast Food,Dinner,Budget,376,No,57,5,3,Yes,Celebrating,Low,Partner,Yes
49457,2931,36,Pune,Morning,Weekday,South Indian,Snacks,Budget,734,No,47,10,3,No,Celebrating,Medium,Friends,Yes
49458,3682,23,Delhi,Evening,Weekday,Biryani,Lunch,Mid-range,536,Yes,50,8,3,No,Lazy,High,Friends,Yes
49459,2873,36,Hyderabad,Evening,Weekend,North Indian,Dinner,Premium,897,Yes,59,12,4,Yes,Celebrating,Low,Alone,No
49460,4109,30,Pune,Night,Weekday,Chinese,Lunch,Mid-range,593,Yes,70,9,3,No,Lazy,Medium,Alone,Yes
49461,3633,24,Pune,Evening,Weekday,North Indian,Breakfast,Mid-range,567,Yes,38,8,2,Yes,Lazy,High,Partner,No
49462,1698,30,Delhi,Afternoon,Weekday,North Indian,Dinner,Premium,868,No,65,2,3,Yes,Happy,High,Friends,No
49463,2681,32,Pune,Afternoon,Weekend,Desserts,Snacks,Budget,368,Yes,30,6,5,Yes,Happy,Low,Partner,No
49464,2886,32,Mumbai,Night,Weekday,Chinese,Breakfast,Budget,881,No,50,6,4,Yes,Happy,Medium,Family,Yes
49465,2741,24,Hyderabad,Evening,Weekday,Desserts,Dinner,Mid-range,497,Yes,54,9,3,Yes,Lazy,Medium,Alone,No
49466,3097,18,Bangalore,Night,Weekend,Biryani,Dinner,Budget,100,No,34,6,3,No,Lazy,Low,Alone,No
49467,4714,26,Mumbai,Evening,Weekday,Fast Food,Dinner,Mid-range,320,Yes,42,7,5,Yes,Happy,Medium,Alone,No
49468,4158,33,Chandigarh,Evening,Weekend,Biryani,Lunch,Budget,608,No,34,6,3,No,Happy,High,Partner,No
49469,2837,35,Mumbai,Night,Weekend,Chinese,Dinner,Budget,267,Yes,30,11,4,Yes,Lazy,High,Partner,No
49470,1060,18,Mumbai,Evening,Weekday,Biryani,Snacks,Mid-range,691,No,54,12,2,Yes,Celebrating,Low,Alone,Yes
49471,2858,22,Delhi,Evening,Weekend,Biryani,Dinner,Premium,954,Yes,89,13,3,No,Celebrating,Medium,Alone,Yes
49472,4046,25,Chandigarh,Night,Weekend,Desserts,Snacks,Premium,940,Yes,99,6,4,Yes,Lazy,Medium,Friends,Yes
49473,1290,26,Hyderabad,Morning,Weekday,North Indian,Snacks,Mid-range,491,Yes,50,6,3,Yes,Lazy,Medium,Family,No
49474,4407,27,Hyderabad,Night,Weekday,South Indian,Dinner,Budget,470,Yes,47,5,4,No,Happy,Medium,Alone,Yes
49475,3614,31,Mumbai,Afternoon,Weekday,Fast Food,Lunch,Budget,528,No,27,10,1,No,Lazy,High,Alone,No
49476,4023,25,Bangalore,Evening,Weekend,Biryani,Lunch,Mid-range,438,No,35,8,2,No,Lazy,High,Alone,No
49477,3005,32,Mumbai,Night,Weekend,Fast Food,Lunch,Mid-range,720,No,29,14,3,No,Happy,Medium,Alone,No
49478,4924,32,Pune,Night,Weekend,Biryani,Dinner,Mid-range,688,No,42,8,2,No,Happy,High,Alone,No
49479,1372,41,Delhi,Afternoon,Weekend,Desserts,Snacks,Budget,379,No,20,14,1,Yes,Happy,Medium,Family,Yes
49480,4545,27,Pune,Afternoon,Weekday,Chinese,Snacks,Budget,411,No,30,10,2,No,Stressed,Medium,Alone,No
49481,2500,25,Chandigarh,Evening,Weekday,Biryani,Lunch,Premium,999,Yes,60,9,3,Yes,Celebrating,Medium,Friends,No
49482,1392,30,Chandigarh,Evening,Weekend,Desserts,Lunch,Mid-range,310,No,50,9,3,Yes,Happy,Low,Alone,No
49483,4785,44,Delhi,Evening,Weekend,Chinese,Lunch,Budget,327,No,27,7,2,No,Happy,Medium,Friends,No
49484,2899,43,Mumbai,Night,Weekday,Chinese,Lunch,Premium,841,No,58,12,2,No,Happy,High,Partner,No
49485,1687,24,Chandigarh,Night,Weekday,Fast Food,Lunch,Premium,929,Yes,57,4,5,No,Happy,Low,Alone,No
49486,2927,31,Bangalore,Morning,Weekend,North Indian,Dinner,Premium,926,No,63,4,5,No,Celebrating,Medium,Family,No
49487,1594,18,Delhi,Afternoon,Weekend,North Indian,Dinner,Mid-range,305,No,33,11,3,Yes,Happy,Medium,Alone,No
49488,2334,22,Pune,Afternoon,Weekday,Chinese,Lunch,Budget,743,Yes,58,2,5,Yes,Stressed,High,Friends,Yes
49489,4519,42,Bangalore,Morning,Weekday,Desserts,Snacks,Premium,739,No,81,12,2,No,Happy,Medium,Partner,No
49490,1517,19,Hyderabad,Evening,Weekday,North Indian,Snacks,Mid-range,448,No,53,8,2,No,Stressed,Medium,Partner,Yes
49491,3839,41,Delhi,Afternoon,Weekend,Biryani,Breakfast,Budget,234,Yes,30,8,3,Yes,Lazy,Medium,Family,No
49492,2124,39,Bangalore,Evening,Weekday,Desserts,Lunch,Premium,999,No,74,9,3,No,Happy,High,Friends,No
49493,3009,27,Delhi,Morning,Weekday,Desserts,Lunch,Mid-range,610,No,70,3,3,No,Lazy,High,Alone,No
49494,2267,35,Pune,Evening,Weekend,Desserts,Lunch,Mid-range,631,Yes,70,11,3,No,Lazy,Medium,Alone,No
49495,4506,34,Mumbai,Evening,Weekend,North Indian,Breakfast,Budget,369,Yes,55,12,2,No,Happy,Low,Friends,Yes
49496,2323,39,Delhi,Night,Weekend,Desserts,Dinner,Budget,381,Yes,34,14,2,No,Happy,High,Friends,Yes
49497,4086,40,Chandigarh,Night,Weekday,Biryani,Lunch,Mid-range,417,No,74,8,2,No,Lazy,High,Partner,No
49498,4631,40,Pune,Evening,Weekday,Fast Food,Lunch,Premium,722,Yes,62,12,2,Yes,Happy,Low,Partner,No
49499,4426,30,Pune,Afternoon,Weekday,Fast Food,Breakfast,Premium,735,No,95,6,5,No,Celebrating,Medium,Alone,Yes
49500,4041,37,Bangalore,Morning,Weekday,Biryani,Snacks,Premium,999,No,74,8,3,No,Happy,High,Friends,No
49501,2664,43,Chandigarh,Morning,Weekend,Biryani,Dinner,Budget,652,No,31,8,2,Yes,Happy,Medium,Friends,Yes
49502,3439,39,Bangalore,Night,Weekday,North Indian,Lunch,Budget,203,No,20,6,4,Yes,Happy,Medium,Partner,No
49503,3393,36,Hyderabad,Night,Weekday,Fast Food,Dinner,Budget,532,Yes,43,10,2,No,Stressed,Low,Partner,Yes
49504,2679,26,Pune,Morning,Weekend,South Indian,Dinner,Mid-range,519,No,55,2,5,No,Happy,High,Partner,No
49505,1547,44,Delhi,Night,Weekday,South Indian,Lunch,Mid-range,563,No,70,11,1,No,Lazy,Medium,Friends,Yes
49506,1846,19,Hyderabad,Evening,Weekend,Biryani,Dinner,Mid-range,602,No,59,4,5,No,Stressed,High,Alone,No
49507,4631,30,Chandigarh,Night,Weekend,North Indian,Dinner,Budget,785,No,38,6,3,No,Happy,Medium,Friends,No
49508,2406,38,Pune,Evening,Weekend,Biryani,Lunch,Budget,471,No,20,5,4,Yes,Lazy,High,Friends,No
49509,4421,27,Chandigarh,Afternoon,Weekday,South Indian,Dinner,Budget,310,No,50,9,2,No,Stressed,High,Alone,No
49510,3775,27,Hyderabad,Afternoon,Weekday,South Indian,Snacks,Premium,868,No,85,4,4,No,Happy,Medium,Alone,No
49511,4185,43,Delhi,Evening,Weekend,Biryani,Dinner,Premium,970,No,63,7,4,Yes,Happy,High,Family,No
49512,2610,36,Mumbai,Night,Weekend,Desserts,Lunch,Mid-range,358,Yes,47,10,1,No,Happy,High,Partner,Yes
49513,3287,40,Bangalore,Night,Weekday,Biryani,Lunch,Budget,503,Yes,29,7,4,Yes,Celebrating,Medium,Alone,No
49514,2007,44,Bangalore,Evening,Weekend,Desserts,Lunch,Budget,198,Yes,20,7,4,No,Stressed,Low,Alone,No
49515,4711,44,Hyderabad,Evening,Weekday,Chinese,Lunch,Budget,492,No,26,2,4,No,Lazy,High,Alone,No
49516,4693,23,Pune,Evening,Weekend,North Indian,Dinner,Mid-range,589,No,35,3,4,Yes,Celebrating,Medium,Friends,No
49517,4063,29,Pune,Afternoon,Weekday,Desserts,Lunch,Budget,304,No,45,1,3,No,Lazy,Low,Partner,No
49518,3782,21,Delhi,Night,Weekday,South Indian,Snacks,Budget,100,No,25,5,2,Yes,Lazy,Medium,Alone,Yes
49519,4368,25,Pune,Afternoon,Weekend,South Indian,Dinner,Premium,735,No,77,7,2,No,Stressed,High,Alone,No
49520,2177,40,Pune,Evening,Weekday,Fast Food,Dinner,Mid-range,368,No,41,3,3,Yes,Lazy,High,Partner,No
49521,2914,27,Pune,Afternoon,Weekend,Biryani,Snacks,Budget,598,No,45,6,2,No,Stressed,High,Family,Yes
49522,4455,18,Chandigarh,Afternoon,Weekday,Fast Food,Dinner,Budget,600,No,29,5,2,No,Stressed,High,Friends,No
49523,2302,24,Chandigarh,Evening,Weekend,Biryani,Snacks,Budget,585,Yes,40,1,5,No,Happy,Low,Friends,No
49524,1155,42,Mumbai,Evening,Weekday,North Indian,Dinner,Premium,999,Yes,94,14,1,No,Lazy,High,Friends,Yes
49525,3101,36,Chandigarh,Morning,Weekend,South Indian,Lunch,Premium,772,Yes,61,13,3,Yes,Stressed,Medium,Alone,No
49526,4574,42,Bangalore,Evening,Weekday,Chinese,Dinner,Premium,776,No,78,13,1,Yes,Celebrating,Low,Alone,Yes
49527,2729,38,Hyderabad,Afternoon,Weekday,Chinese,Dinner,Budget,313,No,58,3,4,Yes,Celebrating,Medium,Family,Yes
49528,1474,21,Mumbai,Night,Weekday,North Indian,Dinner,Mid-range,732,No,72,10,1,No,Lazy,Low,Friends,Yes
49529,3531,41,Pune,Evening,Weekday,Fast Food,Snacks,Budget,363,No,62,10,1,Yes,Lazy,Low,Friends,No
49530,1168,43,Bangalore,Morning,Weekday,Biryani,Lunch,Mid-range,434,No,71,8,2,No,Stressed,Medium,Partner,Yes
49531,3017,23,Mumbai,Afternoon,Weekday,North Indian,Lunch,Premium,678,Yes,52,14,3,Yes,Happy,Medium,Partner,No
49532,4264,23,Hyderabad,Afternoon,Weekend,Desserts,Lunch,Mid-range,768,Yes,52,3,5,Yes,Happy,High,Friends,No
49533,3902,41,Mumbai,Afternoon,Weekend,South Indian,Breakfast,Mid-range,356,Yes,30,4,5,Yes,Celebrating,Medium,Friends,No
49534,1455,33,Bangalore,Evening,Weekend,Fast Food,Breakfast,Budget,100,No,56,7,4,Yes,Stressed,Medium,Alone,No
49535,1754,29,Mumbai,Afternoon,Weekend,North Indian,Dinner,Premium,808,Yes,95,14,2,No,Happy,Medium,Friends,Yes
49536,4476,21,Bangalore,Evening,Weekend,South Indian,Lunch,Budget,465,No,34,6,3,No,Lazy,Medium,Friends,No
49537,2230,20,Mumbai,Afternoon,Weekday,South Indian,Dinner,Budget,342,Yes,40,14,4,Yes,Happy,Medium,Alone,Yes
49538,4081,35,Mumbai,Evening,Weekend,Biryani,Dinner,Budget,100,No,20,11,1,No,Stressed,Low,Partner,No
49539,3636,33,Mumbai,Evening,Weekday,North Indian,Dinner,Budget,883,Yes,49,3,4,No,Stressed,High,Alone,No
49540,2819,19,Bangalore,Evening,Weekday,Fast Food,Lunch,Budget,234,Yes,20,4,5,Yes,Happy,Medium,Partner,No
49541,1928,26,Mumbai,Night,Weekend,North Indian,Dinner,Premium,415,No,52,4,3,Yes,Celebrating,Medium,Partner,No
49542,1114,43,Hyderabad,Afternoon,Weekday,North Indian,Lunch,Mid-range,584,No,57,10,4,Yes,Celebrating,Medium,Friends,Yes
49543,2768,29,Hyderabad,Afternoon,Weekend,North Indian,Breakfast,Premium,760,No,73,7,3,Yes,Stressed,High,Alone,No
49544,2308,27,Chandigarh,Night,Weekday,Biryani,Lunch,Premium,923,Yes,88,11,3,No,Stressed,High,Alone,No
49545,1295,26,Chandigarh,Morning,Weekday,Chinese,Breakfast,Premium,702,No,94,14,1,No,Lazy,Medium,Partner,Yes
49546,3149,37,Chandigarh,Night,Weekend,Fast Food,Snacks,Premium,978,No,75,9,4,Yes,Happy,Medium,Alone,No
49547,2881,21,Chandigarh,Afternoon,Weekday,Biryani,Snacks,Budget,285,No,20,7,3,No,Lazy,Low,Partner,No
49548,4134,44,Chandigarh,Evening,Weekday,Desserts,Dinner,Premium,691,No,72,8,1,No,Stressed,Medium,Alone,No
49549,1185,35,Hyderabad,Evening,Weekday,North Indian,Dinner,Budget,100,Yes,41,8,4,Yes,Celebrating,Low,Alone,No
49550,2715,25,Pune,Night,Weekend,Biryani,Dinner,Budget,712,No,39,4,5,No,Happy,High,Alone,Yes
49551,1872,21,Mumbai,Evening,Weekend,Desserts,Lunch,Mid-range,912,Yes,63,8,4,Yes,Celebrating,High,Friends,Yes
49552,1186,37,Hyderabad,Afternoon,Weekday,Desserts,Lunch,Budget,422,Yes,32,11,2,No,Happy,Medium,Friends,Yes
49553,1993,36,Hyderabad,Evening,Weekend,Desserts,Snacks,Mid-range,554,Yes,74,13,3,No,Stressed,Medium,Partner,Yes
49554,3602,31,Delhi,Afternoon,Weekday,Biryani,Dinner,Budget,130,Yes,25,7,3,Yes,Stressed,Low,Partner,Yes
49555,4580,34,Pune,Afternoon,Weekday,Biryani,Dinner,Mid-range,254,Yes,41,11,4,Yes,Lazy,Low,Friends,No
49556,1451,19,Bangalore,Morning,Weekend,North Indian,Breakfast,Mid-range,930,Yes,72,7,5,Yes,Lazy,Medium,Partner,Yes
